,M1US000V Index,M2US000$ Index,SPTRSGX Index,SP5LVIT Index,LT01TRUU Index,SPX Index
2012-07-31,-0.00392899991218,-0.002677999940142,0.0021569999517872,0.0048969998905435,0.0023809999467805,-0.0021359999522566
2012-08-31,-0.0035939999196678,-0.0026489999407902,0.0065219998542219,-0.0245949994502589,4.799999892711639e-05,0.0060129998655989
2012-09-28,0.026291999412328,0.0156239996507763,0.0186579995829612,0.0144129996778443,9.999999776482584e-05,0.0231369994828477
2012-10-31,0.0099489997776225,-0.0076819998282939,-0.012363999723643,0.0154479996547102,-0.0005679999873042,-0.0024989999441429
2012-11-30,-0.0141659996833652,0.0110939997520297,0.0025769999423995,-0.009105999796465,0.0009089999796822,-0.0009419999789446
2012-12-31,0.0205299995411187,-0.0082579998154193,0.000559999987483,-0.0035759999200701,0.0002839999936521,0.011004999754019
2013-01-31,0.0646279985554516,0.0462059989672154,0.0418539990644901,0.0528699988182634,0.0001479999966919,0.0542219987880438
2013-02-28,0.047693998933956,0.053615998801589,0.0462789989655837,0.0603979986499994,0.0008559999808669,0.0462969989651814
2013-03-29,0.0260879994168877,0.0380699991490691,0.0247449994469061,0.0355889992045238,0.0002399999946355,0.0245029994523152
2013-04-30,0.0155249996529892,0.0188989995775744,0.0114419997442513,0.0290999993495643,0.0010189999772235,0.0101399997733533
2013-05-31,0.0500009988823905,0.0273139993894845,0.0505969988690689,-0.0073079998366534,-0.0014489999676123,0.0520279988370835
2013-06-28,0.0084119998119771,0.0067209998497739,-0.0012419999722391,0.0226539994936436,-0.0006539999853819,0.0028639999359846
2013-07-31,0.0215549995182082,0.0387859991330653,0.0268479993999004,0.0187189995815977,0.0015989999642595,0.0270249993959441
2013-08-30,-0.0154939996536821,-0.0118589997349306,0.0005389999879524,-0.0261389994157478,-0.0009769999781623,-0.0063199998587369
2013-09-30,-0.0009389999790117,0.0087019998054951,0.0148039996691048,-0.002677999940142,0.0022619999494403,0.0086349998069927
2013-10-31,0.0600049986587837,0.0659989985248074,0.061598998623155,0.0592529986755922,0.0010329999769106,0.0594739986706525
2013-11-29,0.0449309989957138,0.0502409988770261,0.0520929988356307,0.0310569993058219,0.0009759999781847,0.0499329988839104
2013-12-31,0.0234219994764775,0.0302479993239045,0.0272439993910491,0.0114539997439831,-0.0014169999683275,0.0254409994313493
2014-01-31,0.0075239998318254,0.0218719995111227,0.0145009996758773,0.019337999567762,0.001642999963276,0.0092099997941404
2014-02-28,0.033333999254927,0.0607789986414834,0.0466649989569559,0.0315959992937743,0.0008919999800622,0.0399929991060867
2014-03-31,0.0259219994205981,-0.0346869992246851,-0.0081779998172074,0.0201369995499029,-0.0011319999746978,0.0074949998324736
2014-04-30,0.003382999924384,-0.0167609996253624,-0.0050709998866543,0.0112589997483417,0.0013339999701827,-0.0007329999836161
2014-05-30,0.0043459999028593,0.0305779993165284,0.0241829994594678,0.0012919999711215,0.0018489999586716,0.014211999682337
2014-06-30,0.0031419999297708,0.0036409999186173,0.0033799999244511,0.0041389999074861,-0.0004769999893382,0.0032569999272003
2014-07-31,0.0033239999257028,0.0104309997668489,0.0086629998063668,-0.0174369996102526,-0.0008159999817609,0.0072889998370781
2014-08-29,0.0313129993000999,0.0437339990224689,0.0406229990920051,0.0346949992245063,0.0017409999610856,0.0371369991699233
2014-09-30,0.0155379996526986,0.0254599994309246,0.0203799995444715,0.0227889994906261,-0.0005959999866783,0.0171989996155723
2014-10-31,0.0256239994272589,0.029677999336645,0.0358109991995617,0.0559619987491518,0.0028649999359622,0.030817999311164
2014-11-28,0.0311379993040114,0.052580998824723,0.0450589989928528,0.0431379990357905,0.0014739999670535,0.0414509990734979
2014-12-31,0.0142329996818676,0.004849999891594,0.0057759998708963,0.0277849993789568,-0.00247899994459,0.0128619997125118
2015-01-30,0.0509559988610446,0.0891299980077892,0.0772089982742443,0.0906279979743063,0.0052889998817816,0.0625959986008703
2015-02-27,0.0309319993086159,0.0367609991783276,0.0418939990635961,-0.0019389999566599,-0.0022929999487474,0.0396019991148263
2015-03-31,-0.0084099998120218,0.0018309999590739,-0.0034049999238923,0.0099779997769743,0.002407999946177,-0.0025149999437853
2015-04-30,-0.0280219993736594,-0.0546229987790808,-0.0417459990669041,-0.065169998543337,0.000465999989584,-0.037154999169521
2015-05-29,0.0393489991204813,0.0647619985524565,0.0492099989000707,0.0405449990937486,0.0007159999839961,0.0441069990141317
2015-06-30,-0.0247799994461238,-0.0009979999776929,-0.0175969996066764,-0.0162329996371641,0.0002559999942779,-0.0178629996007308
2015-07-31,0.0520469988366588,0.0851729980962351,0.0824109981579706,0.089937997989729,0.0005409999879077,0.0665099985133856
2015-08-31,-0.046388998963125,-0.0471919989451766,-0.0484469989171251,-0.0365069991840049,-0.0004679999895393,-0.047943998928368
2015-09-30,-0.0077629998264834,-0.0054619998779147,-0.0082389998158439,0.0099599997773766,0.0030459999319165,-0.0110099997539073
2015-10-30,0.0528239988192915,0.047093998947367,0.0676699984874576,0.0424439990513026,-0.0009819999780505,0.0582909986970946
2015-11-30,0.0238499994669109,0.0264029994098469,0.022379999499768,0.0323509992768988,-0.0024769999446347,0.0242219994585961
2015-12-31,0.0187049995819106,0.0350159992173314,0.0198529995562508,0.0344639992296695,-0.0008909999800845,0.0191459995720535
2016-01-29,-0.0293669993435964,-0.0225869994951412,-0.0363199991881847,-0.0026479999408125,0.0060919998638331,-0.0355359992057085
2016-02-29,-0.0374999991618096,-0.0482559989213943,-0.0432769990326836,-0.0256869994258508,0.001139999974519,-0.0369299991745501
2016-03-31,0.0228719994887709,0.009429999789223,0.0232369994806125,0.0160419996414333,0.0017419999610632,0.0238849994661286
2016-04-29,-0.0212509995250031,-0.0386269991366192,-0.0445429990043863,-0.0390989991260692,0.0003869999913498,-0.0285369993621483
2016-05-31,0.0596639986664056,0.0687969984622672,0.0709419984143227,0.0604469986489042,-0.0010799999758601,0.0618109986184164
2016-06-30,0.0018019999597221,0.0206759995378553,-0.0126259997177869,0.0478449989305809,0.0060299998652189,-0.0065139998544007
2016-07-29,0.0364589991850778,0.0340669992385432,0.0538159987971186,0.0103829997679218,-0.0005659999873489,0.0441339990135282
2016-08-31,0.0093109997918829,-0.0102769997702911,0.0013499999698251,-0.0146239996731281,-0.0017129999617114,0.0056979998726397
2016-09-30,-0.0026249999413266,0.0042659999046474,0.003291999926418,-0.0104089997673407,0.001173999973759,-0.0004989999888464
2016-10-31,0.0067009998502209,0.0019259999569505,0.0002969999933615,-0.0009979999776929,-0.000701999984309,0.0033139999259263
2016-11-30,0.0481079989247024,-0.0055329998763278,0.0124819997210055,0.0056529998736456,-0.0041489999072626,0.0373459991652518
2016-12-30,0.0307409993128851,0.013955999688059,0.0173409996123984,0.0288239993557333,0.0002829999936744,0.0228169994900003
2017-01-31,-0.0263269994115456,0.00150099996645,-0.0016109999639913,-0.0234599994756281,0.0012979999709874,-0.0122469997262582
2017-02-28,0.0550189987702295,0.0563239987410604,0.0598869986614212,0.0641849985653534,0.0009849999779835,0.0588439986847341
2017-03-31,-0.0057229998720809,0.0234369994761422,0.0144349996773526,0.0013739999692887,0.0004379999902099,0.0030509999318048
2017-04-28,0.024679999448359,0.052327998830378,0.0463049989650025,0.0374689991625025,0.0014419999677687,0.0368509991763159
2017-05-31,-0.0095429997866973,0.0375669991603121,0.0178259996015578,0.0165059996310621,0.0012839999713003,0.0037479999162256
2017-06-30,-0.0211099995281547,-0.0348259992215782,-0.0424779990505427,-0.0418009990656748,-0.0008269999815151,-0.0327009992690756
2017-07-31,-0.0253399994336068,-0.0057659998711198,-0.0136189996955916,-0.0254659994307905,0.0021229999525472,-0.0189529995763674
2017-08-31,-0.0067089998500421,0.0180939995955675,0.0179039995998144,0.0115859997410327,0.001969999955967,0.0061129998633638
2017-09-29,0.0256259994272142,0.0250599994398653,0.0077459998268634,0.0044999998994171,-0.0016899999622255,0.0172059996154159
2017-10-31,0.0453129989871755,0.0847429981058463,0.0669249985041096,0.0527569988207891,-0.0007009999843314,0.0571879987217485
2017-11-30,0.0296019993383437,0.0283949993653222,0.0284689993636682,0.0388899991307407,-0.0021469999520108,0.0309909993072971
2017-12-29,-0.0171909996157512,-0.0280519993729889,-0.0233609994778409,-0.0398629991089925,6.399999856948853e-05,-0.0182629995917901
2018-01-31,0.0200839995510876,0.0639599985703825,0.054320998785831,0.009304999792017,-0.0031059999305754,0.039508999116905
2018-02-28,-0.0128549997126683,0.0254769994305446,0.0191499995719641,-0.0039129999125376,-0.0004289999904111,0.0018469999587163
2018-03-30,-0.0145719996742904,-0.029623999337852,-0.0229969994859769,0.0155949996514245,0.00198999995552,-0.0185649995850399
2018-04-30,-0.0043089999036863,0.0016849999623373,-0.0032299999278038,-0.0116029997406527,-0.001753999960795,-0.0021549999518319
2018-05-31,0.0140849996851757,0.0455409989820793,0.0539509987941011,0.0175689996073022,0.0037199999168515,0.0345379992280155
2018-06-29,0.0196689995603635,0.0131779997054487,0.0207199995368719,0.0291289993489161,0.0001159999974071,0.0208329995343461
2018-07-31,0.0314999992959201,0.0081339998181909,0.0236939994703978,0.0245479994513094,-0.0001539999965578,0.0264839994080364
2018-08-31,0.0167409996258094,0.0628929985942319,0.0530609988139942,0.0222879995018243,0.0032979999262839,0.0367109991794452
2018-09-28,-0.0057159998722374,-8.999999798834323e-05,-0.0021329999523237,-0.012852999712713,-0.0012389999723061,-0.0037019999172538
2018-10-31,-0.0279989993741735,-0.082710998151265,-0.0652199985422194,-0.0122889997253194,0.0014489999676123,-0.052583998824656
2018-11-30,0.0404579990956932,0.0250899994391947,0.0265969994055107,0.0601289986560121,0.0035939999196678,0.0316969992915168
2018-12-31,-0.070886998415552,-0.0546249987790361,-0.0642029985649511,-0.0468799989521503,0.0080579998198896,-0.0684519984699785
2019-01-31,0.0336379992481321,0.0292509993461892,0.0373679991647601,0.0289569993527606,0.0026759999401867,0.0422379990559071
2019-02-28,0.0317139992911368,0.0370549991717562,0.0419659990619868,0.0423139990542083,0.0009669999783858,0.0332069992577657
2019-03-29,0.0232379994805902,0.0376449991585686,0.0434169990295544,0.0393759991198778,0.0062499998603016,0.0354669992072507
2019-04-30,0.0349819992180913,0.0265279994070529,0.0432519990332424,0.0268659993994981,0.0020119999550282,0.0439139990184456
2019-05-31,-0.0581269987007603,-0.014444999677129,-0.0449039989963173,-0.0009849999779835,0.0073889998348429,-0.0556579987559467
2019-06-28,0.0336999992467463,0.0285119993627071,0.0278289993779733,0.0045019998993724,0.0052049998836591,0.0363619991872459
2019-07-31,0.013938999688439,0.0226279994942247,0.0158889996448531,0.0149019996669143,-0.0011559999741613,0.0187109995817765
2019-08-30,-0.0156119996510446,0.014376999678649,0.0043449999028816,0.0361889991911128,0.0081509998178109,-0.0044629999002441
2019-09-30,0.0297909993341192,-0.0165569996299222,-0.001662999962829,0.017432999610342,-0.0011509999742731,0.0141149996845051
2019-10-31,0.0077219998273998,0.0002509999943897,0.0113789997456595,-0.0097259997826069,0.0033179999258369,0.0155619996521621
2019-11-29,0.0384109991414472,0.0431299990359693,0.0437379990223795,0.0095759997859597,-0.0004009999910369,0.0457479989774525
2019-12-31,0.0037109999170526,-0.0053379998806864,0.0057579998712986,-0.0056909998727962,0.0021499999519437,0.0065379998538643
2020-01-31,-0.0063129998588934,0.0573669987177476,0.042877999041602,0.0510309988593682,0.0055309998763725,0.0192779995691031
2020-02-28,-0.0842479981169104,-0.0595929986679926,-0.0576239987120032,-0.0817489981727674,0.0089619997996836,-0.0685919984668493
2020-03-31,-0.1832037147822123,-0.1153345322375219,-0.1028525176025323,-0.1312293478136493,0.0124407451729866,-0.124871297014215
2020-04-30,0.1107937040783109,0.1170172679531691,0.1425022952897816,0.0643648886534378,0.0027264538264384,0.1269835537781887
